,00:00:00,00:05:00,00:10:00,00:15:00,00:20:00,00:25:00,00:30:00,00:35:00,00:40:00,00:45:00,00:50:00,00:55:00,01:00:00,01:05:00,01:10:00,01:15:00,01:20:00,01:25:00,01:30:00,01:35:00,01:40:00,01:45:00,01:50:00,01:55:00,02:00:00,02:05:00,02:10:00,02:15:00,02:20:00,02:25:00,02:30:00,02:35:00,02:40:00,02:45:00,02:50:00,02:55:00,03:00:00,03:05:00,03:10:00,03:15:00,03:20:00,03:25:00,03:30:00,03:35:00,03:40:00,03:45:00,03:50:00,03:55:00,04:00:00,04:05:00,04:10:00,04:15:00,04:20:00,04:25:00,04:30:00,04:35:00,04:40:00,04:45:00,04:50:00,04:55:00,05:00:00,05:05:00,05:10:00,05:15:00,05:20:00,05:25:00,05:30:00,05:35:00,05:40:00,05:45:00,05:50:00,05:55:00,06:00:00,06:05:00,06:10:00,06:15:00,06:20:00,06:25:00,06:30:00,06:35:00,06:40:00,06:45:00,06:50:00,06:55:00,07:00:00,07:05:00,07:10:00,07:15:00,07:20:00,07:25:00,07:30:00,07:35:00,07:40:00,07:45:00,07:50:00,07:55:00,08:00:00,08:05:00,08:10:00,08:15:00,08:20:00,08:25:00,08:30:00,08:35:00,08:40:00,08:45:00,08:50:00,08:55:00,09:00:00,09:05:00,09:10:00,09:15:00,09:20:00,09:25:00,09:30:00,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,10:00:00,10:05:00,10:10:00,10:15:00,10:20:00,10:25:00,10:30:00,10:35:00,10:40:00,10:45:00,10:50:00,10:55:00,11:00:00,11:05:00,11:10:00,11:15:00,11:20:00,11:25:00,11:30:00,11:35:00,11:40:00,11:45:00,11:50:00,11:55:00,12:00:00,12:05:00,12:10:00,12:15:00,12:20:00,12:25:00,12:30:00,12:35:00,12:40:00,12:45:00,12:50:00,12:55:00,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:50:00,13:55:00,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,15:00:00,15:05:00,15:10:00,15:15:00,15:20:00,15:25:00,15:30:00,15:35:00,15:40:00,15:45:00,15:50:00,15:55:00,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,17:00:00,17:05:00,17:10:00,17:15:00,17:20:00,17:25:00,17:30:00,17:35:00,17:40:00,17:45:00,17:50:00,17:55:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:15:00,19:20:00,19:25:00,19:30:00,19:35:00,19:40:00,19:45:00,19:50:00,19:55:00,20:00:00,20:05:00,20:10:00,20:15:00,20:20:00,20:25:00,20:30:00,20:35:00,20:40:00,20:45:00,20:50:00,20:55:00,21:00:00,21:05:00,21:10:00,21:15:00,21:20:00,21:25:00,21:30:00,21:35:00,21:40:00,21:45:00,21:50:00,21:55:00,22:00:00,22:05:00,22:10:00,22:15:00,22:20:00,22:25:00,22:30:00,22:35:00,22:40:00,22:45:00,22:50:00,22:55:00,23:00:00,23:05:00,23:10:00,23:15:00,23:20:00,23:25:00,23:30:00,23:35:00,23:40:00,23:45:00,23:50:00,23:55:00,,
2022/1/24,0,0,0,0,0,0,3.0393,4.9677,4.1694,3.1177,1.8435,10.1264,12.7947,23.2541,23.552,19.7591,21.4288,23.3581,10.43,4.464,12.0739,13.2243,3.5423,2.7251,3.6045,5.4891,4.6325,5.0374,6.0916,7.0794,4.6801,6.5517,13.4771,6.7429,3.2453,4.1585,2.9304,2.6965,3.2812,4.2073,4.9261,4.9634,5.2229,5.8597,11.0311,13.1465,11.717,3.0975,3.4482,5.292,3.318,3.3245,2.8225,2.2217,3.5533,10.6496,15.0014,7.4215,4.9558,5.7621,5.0763,3.0262,2.8148,1.3167,2.3706,1.4243,5.9845,7.6047,7.1371,6.8596,5.9384,5.6492,5.2941,4.3391,3.0884,4.6511,5.7635,3.7428,5.8799,5.7455,5.6077,5.8874,6.7864,4.1962,4.3898,3.2419,4.0184,3.5064,5.3542,4.3143,4.7162,5.9604,6.0305,5.2961,4.7085,6.2927,3.4152,2.9974,16.9811,3.3469,6.2542,7.4335,10.5759,8.2745,7.8289,7.0902,7.0775,7.4573,7.7564,7.4134,5.4198,5.6532,5.4438,5.9389,5.0988,4.0077,1.2944,1.6617,8.1095,4.4741,2.0542,1.7557,1.9771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/25,0,0,0,0,0,0,1.1903,3.4249,4.4481,4.102,10.7239,17.069,20.2932,13.2697,18.3336,23.1935,23.5682,16.6909,13.241,12.4173,21.5752,25.5886,23.8638,20.8657,11.93,12.7585,12.0853,18.3412,20.6624,17.3591,8.7504,11.7897,12.8751,14.1539,11.6409,9.8089,10.2425,5.6613,5.8469,6.8361,9.7056,5.2853,4.2329,6.9197,4.5067,5.1408,6.2319,6.1882,9.6881,5.493,4.9328,3.6732,7.0604,8.7969,10.2847,15.2898,10.8215,11.1295,9.7874,16.1346,14.5066,7.0715,8.0046,4.2948,5.5149,5.5408,6.6517,9.9319,5.3195,7.1612,6.7896,7.436,7.1715,6.807,5.6844,4.8036,9.2934,7.9582,6.6794,5.853,4.2549,7.8834,5.4783,2.5302,2.6118,8.4578,7.6008,2.8236,6.3038,12.6428,2.7265,2.9624,4.8915,3.7781,5.3936,6.1039,4.7381,5.4231,4.2042,7.9309,15.3988,6.8988,6.0254,6.0024,5.1162,5.7162,8.4808,19.1523,4.5154,5.265,5.2965,6.7401,4.5339,4.2595,3.2893,2.3688,3.1469,1.6362,1.5243,0.9022,1.0417,1.1318,2.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/26,0,0,0,0,0,0.0521,0.7475,3.3986,2.9541,3.3097,2.3192,4.4372,8.039,18.1645,17.9463,18.4664,18.0556,21.9889,21.6711,23.0804,22.4611,19.3809,4.4482,6.6494,3.7485,3.0977,3.4225,3.7675,3.2859,5.1785,6.4818,17.9924,18.9216,20.6172,19.5148,25.1184,24.0289,21.5931,20.7074,19.2252,18.5353,17.7165,20.6535,19.57,19.4688,18.8452,15.3144,10.4066,14.6163,20.4832,19.7077,20.2106,18.9864,20.5008,19.2224,19.7187,18.8891,17.3542,15.8765,4.4318,2.8785,3.4589,2.8725,1.8568,2.3352,3.707,4.9695,2.8225,3.0672,1.8993,4.0788,6.256,5.4236,4.4225,5.5048,8.0219,4.8333,5.4536,4.2013,5.5422,2.7788,3.2555,1.8614,1.4312,1.5689,2.7135,2.5183,2.2384,2.1641,1.7731,2.8786,2.5251,2.0563,5.2419,6.2089,5.3806,5.4043,5.2377,3.9645,3.4352,5.0209,4.4615,5.0446,2.9217,5.6281,15.4206,8.4656,6.1541,10.1998,11.1979,7.4877,4.2503,5.1196,4.5912,2.5387,3.1939,2.4291,11.1346,2.2956,3.5366,2.7128,1.9124,0.8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/27,0,0,0,0,0,0.0421,1.1522,1.4529,1.9265,2.1906,1.4368,0.3206,2.4733,3.7177,3.9494,7.2358,6.0294,9.5571,11.9417,9.3742,4.271,3.2916,5.5349,5.7168,6.0899,10.9326,5.2798,3.9221,18.1173,28.0642,26.7506,24.2289,14.8492,9.1588,5.4704,6.2737,11.9352,19.7786,7.3329,6.5797,3.8361,2.6088,9.2131,5.0887,3.4518,22.052,4.5149,3.039,3.0361,3.2942,7.2878,8.0296,9.0715,6.0639,13.1443,14.9246,17.7346,17.2834,23.288,11.7489,8.2984,12.774,12.1716,5.8613,6.9866,13.4876,10.1178,6.3896,12.9133,13.197,14.0701,8.2982,9.9933,12.8114,13.9982,9.6249,12.3888,20.7798,19.9858,20.0189,23.4623,22.9225,22.4145,22.1024,24.9529,28.8422,29.9259,22.4098,20.0303,15.9498,12.977,11.7499,12.4687,13.7794,13.0291,10.018,9.6799,8.4062,5.255,7.8155,8.4176,9.8145,8.3046,7.4826,8.1077,8.9035,10.8971,7.3106,6.7777,8.8686,11.8908,10.6631,10.3887,12.0594,10.684,10.9579,11.7009,11.2526,10.3202,8.5568,10.2346,8.6529,6.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/1/28,0,0,0,0,0,0,0.2319,2.9232,3.9942,2.891,3.0351,2.2849,3.0291,8.8314,13.3931,11.2555,14.7755,9.1764,3.9201,3.4553,11.1326,3.3475,3.6433,3.1244,2.7521,4.3738,1.6121,1.4801,12.828,12.3573,17.2526,15.1862,9.8356,5.3054,3.6245,1.6405,1.7753,3.4057,3.2177,2.6943,6.5275,2.7658,1.2377,3.5446,2.6747,4.0618,5.8823,4.0378,10.9761,9.9862,3.1761,6.2894,8.3895,7.9325,10.2064,6.4486,5.925,6.3275,6.9948,6.381,9.6943,10.8066,2.822,4.0621,4.4687,2.9394,8.3803,5.7697,8.0629,9.4558,6.2239,3.2784,12.7558,12.3517,14.4872,15.1838,14.4801,8.2428,2.9491,2.6783,1.7728,4.5475,1.9909,3.0348,2.557,8.3993,13.2258,13.6668,12.8343,13.4172,15.1002,13.7619,13.2089,4.45,10.7869,14.9411,16.3052,16.1044,16.8965,17.3512,13.1553,11.5775,17.2889,16.4447,8.6476,6.4074,7.515,11.0771,13.1891,13.8841,11.7245,10.7861,11.538,8.4175,3.7248,2.5984,1.4586,1.2224,0.5028,0.7203,0.8527,0.5591,0.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/7,0,0,0,0,0,6.3322,14.1681,18.847,12.7196,3.6228,16.5261,17.9896,10.9464,9.8563,12.652,10.8345,2.644,5.8877,10.3912,11.1788,12.0593,13.1874,14.1172,9.7622,8.4039,4.8684,4.7874,4.7386,10.1219,4.8079,3.8242,12.0506,21.229,9.6395,2.814,2.3816,1.7606,5.0947,1.4705,3.6482,6.2959,11.0853,11.4204,11.5609,11.5008,10.7763,9.5556,10.9797,10.7743,15.2481,12.4411,12.3586,7.8257,6.5484,6.0377,8.5555,10.5622,12.086,9.2286,8.4509,8.8786,10.0377,9.3846,7.9412,5.6526,10.1449,8.2004,6.5885,13.3525,14.1961,15.6847,19.2969,12.5594,18.2759,14.0916,11.6734,12.431,10.6355,11.2241,11.6595,12.329,5.548,7.1037,7.3954,13.4841,11.3176,7.9845,7.3224,5.4623,9.1498,8.4001,8.4341,9.6288,21.815,18.047,12.8807,14.3132,6.2887,8.7267,9.838,10.3599,11.4375,11.3818,10.725,10.8333,8.3362,12.1379,12.2503,7.2317,9.9499,8.7722,7.6288,6.7518,4.1295,2.5683,1.6361,2.7462,4.7248,3.1093,2.2087,2.514,0.8149,0.7767,0.5929,0.5104,0.4565,0.4469,0.4347,0.4913,1.4933,0.0893,0.084,0.1011,0.1052,0.1334,0.0762,0.084,0.0809,0.0765,0.078,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/8,0,0,0,0,0,0,5.7499,10.0391,3.6021,7.0598,8.0025,5.9283,9.9622,11.6947,10.5211,9.864,7.4146,11.7017,9.5998,8.6421,6.8924,8.2229,12.5202,8.0602,8.4391,6.9472,6.406,6.7502,6.7934,8.1525,7.0556,7.922,8.4481,9.5315,7.9493,6.4505,7.2884,5.7667,4.561,5.262,5.0957,4.4578,4.3224,4.4307,4.046,4.0919,3.703,3.9731,2.9527,2.4915,4.7722,8.838,6.5266,11.139,13.0028,10.5757,10.1295,12.1825,16.4907,13.1078,11.119,4.9816,2.772,2.3993,4.4736,3.1247,3.9573,4.1276,8.9589,4.1188,5.7793,4.1086,4.5843,3.8657,3.8941,6.2418,4.6902,5.8512,10.2812,6.3091,2.3218,3.2156,3.7108,3.3416,4.3932,4.0671,4.1785,4.1372,4.8061,2.8923,4.5593,4.6811,3.8668,3.9328,3.9046,3.462,4.3189,4.1776,4.4258,7.234,6.2319,4.3773,2.9995,4.2018,8.335,4.1186,7.0914,6.7605,8.3683,5.7726,3.7841,4.0065,6.1682,4.7261,5.5201,5.6471,2.7398,5.5914,2.922,1.91,1.9462,0.6385,0.7723,0.6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/9,0,0,0,0,0,0,12.2979,21.7635,13.7156,17.0709,33.7734,32.4649,27.8919,31.8213,38.7734,29.2155,36.6527,30.4891,13.1311,7.6158,11.0451,9.0813,3.873,6.2612,5.901,5.6731,8.9633,2.787,8.1198,10.769,4.5455,6.7793,3.19,4.9186,6.3194,3.7156,3.3617,2.9558,2.6344,2.5681,3.5112,4.5437,6.9625,7.5486,10.3538,10.9411,11.5629,11.1791,8.8048,12.2606,15.0458,15.7614,15.2998,14.9865,17.6207,16.8508,10.5973,10.3132,11.376,7.3238,17.6548,2.9029,1.6071,2.084,1.5336,2.0457,4.3686,4.3007,3.9593,4.2668,8.0157,8.6292,7.2587,6.6274,6.7566,2.9926,7.6033,9.6223,7.3861,5.6859,7.5724,5.1118,6.5236,5.0883,6.3144,5.8671,5.8846,6.2339,13.9176,9.1817,6.0275,1.0788,3.6087,10.0671,9.6254,7.6316,9.6774,9.6395,10.6766,7.0466,6.8779,4.2153,2.8176,4.9355,8.8619,7.5726,9.1204,11.1149,3.7018,5.8207,4.4507,5.0841,3.8215,3.5226,7.888,2.544,3.1926,3.1129,1.84,1.9544,1.3408,0.353,0.6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/10,0,0,0,0,0.0279,0.0784,0.1842,0.104,0.7699,0.6275,6.1167,9.405,14.4849,14.0485,14.496,12.8475,15.8939,20.8944,10.9684,8.6442,20.1915,7.9049,8.1218,3.7499,2.8455,5.0439,12.7732,1.8432,4.3024,5.134,3.9625,13.284,14.0723,6.6161,14.8908,14.8939,15.2629,18.6492,19.7729,15.6904,14.2657,18.8689,22.5707,22.9033,21.2126,23.4634,23.1605,21.0313,20.5406,23.3408,20.9743,20.4177,20.0771,20.5959,19.0769,12.8336,9.7325,9.2964,11.206,14.9263,11.5746,9.1126,7.2841,8.7311,12.0642,8.6742,11.2442,21.7263,23.2227,19.9172,20.6551,19.1551,18.3594,19.2611,22.3113,21.1064,22.0426,21.5353,17.6873,20.0763,13.3249,14.4931,15.7326,14.8217,13.7794,15.5316,15.1749,14.8856,15.2814,13.0666,13.6851,12.5181,17.2104,12.9446,14.9943,19.495,16.985,16.682,14.1372,20.7186,14.5044,13.3647,12.9413,13.7668,10.5925,12.8419,17.9348,18.4591,13.1901,13.5859,14.8474,13.8218,11.5282,15.9506,14.3928,10.3763,4.4295,4.7096,11.3983,6.3496,1.5347,1.5858,0.5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/11,0,0,0,0,0,0,1.9261,5.8649,1.7955,4.0733,8.4257,4.127,15.7679,19.3333,22.7182,9.0244,4.7875,4.8943,6.7932,4.5806,3.6531,16.1685,2.4192,5.7223,14.1851,3.4121,4.5164,3.4001,4.3519,5.8281,2.4706,2.3697,3.5236,3.808,4.3499,6.0051,6.0058,5.4589,4.6899,4.5761,6.4353,8.3713,6.8047,8.0719,5.6452,9.1283,4.7488,9.0498,5.1909,9.464,6.0781,6.3285,6.1803,7.8868,6.846,10.1806,9.0793,8.8584,8.0919,35.6145,5.5949,5.2107,5.3938,2.8403,1.8487,1.538,7.2591,6.7603,6.8137,3.3542,3.6722,3.3442,2.9412,3.0367,5.8422,4.7503,4.9661,3.2811,5.0459,3.3903,4.1557,3.2699,2.9401,2.5589,1.7531,2.7072,1.7932,1.5035,1.9311,1.2797,6.5301,7.1115,2.4313,1.9154,1.4953,1.775,1.7186,1.7156,3.4772,1.7431,2.0512,1.3206,2.9322,2.0564,2.0953,5.3395,2.3706,1.7273,2.5874,2.5172,2.1158,1.8049,3.5062,4.9555,3.1684,5.2139,4.2129,2.851,3.5235,2.6392,1.4218,3.4083,1.7979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.298,12.2706,10.4474,13.8362,15.4211,11.5309,9.9155,8.6362,8.177,12.1611,12.5524,12.801,10.2967,9.5281,12.2525,13.1285,12.2369,9.9177,8.3158,10.0953,10.503,9.6628,9.7147,8.6847,8.0926,12.0353,11.3581,11.4463,12.7866,14.2409,17.8119,9.5947,3.587,0.4798,5.3319,5.0584,4.4226,8.2373,8.4707,9.7187,10.0768,11.2401,6.736,4.8797,5.1735,5.6775,4.9711,4.8226,3.7512,6.178,15.7761,16.6866,20.0527,11.5802,8.0399,10.8367,8.7337,6.5116,5.4427,3.292,3.9418,9.6855,11.1501,5.1299,4.031,6.6193,3.3375,8.1997,10.6546,6.1872,2.921,2.9181,2.6015,2.774,3.1631,8.0187,8.8863,8.6059,9.3803,9.9302,11.5186,11.1794,10.5353,8.9284,7.8797,6.8576,3.0736,2.2602,4.3442,2.5655,2.6523,5.0177,3.1031,2.6656,2.9999,2.7428,2.9498,3.9127,3.5263,4.4237,2.9629,2.7276,5.7733,3.6364,1.6626,0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/15,0,0,0,0,0,0.5373,0.869,2.1455,2.372,3.0999,15.2116,11.296,9.6905,11.7101,14.6137,16.7444,17.4043,10.5084,9.1482,5.1186,3.3754,6.9489,14.4039,13.5377,5.0329,3.757,4.6638,4.1327,5.4829,5.1638,5.6303,4.4601,4.3572,3.5847,3.3891,3.6877,4.3247,3.34,11.7433,19.9091,18.8818,18.8001,16.1629,12.9296,9.2659,9.2338,10.1556,9.3587,10.8922,11.266,14.1352,10.9461,14.7471,12.576,15.2513,14.9866,17.3488,15.4761,17.843,17.8909,14.7681,11.852,12.8916,9.8428,11.3975,11.8506,11.0154,4.8501,5.4563,20.2475,14.2379,7.3472,7.2856,7.3177,7.6456,7.6553,11.4506,13.2272,18.256,7.0073,5.2287,5.7479,6.9609,8.6096,7.8517,6.3081,8.1765,8.6735,9.1344,9.2019,8.7711,6.7198,7.1028,8.4944,6.8548,7.677,7.1912,7.4957,6.1317,5.7611,6.2405,4.9737,2.3646,3.5796,4.2727,4.2347,4.0608,5.263,7.4431,6.3768,7.1181,6.024,7.4053,11.4094,6.7055,5.1944,3.9302,2.7493,2.585,3.7909,2.6867,4.6515,4.04,5.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/2/16,0,0,0,0,0,0.0816,0.0808,0.1565,0.1419,0.9733,3.4799,17.0203,5.995,17.09,21.5722,11.0066,10.8271,12.2873,14.2351,10.554,7.1838,9.2406,11.6076,9.6985,10.1683,9.6612,7.3091,5.3938,8.9434,11.3741,8.3612,4.3292,7.3245,6.3541,6.3339,7.0303,3.9131,4.1257,3.7606,3.4594,3.0913,3.7508,3.3188,2.588,2.7807,3.0498,13.972,2.1156,3.6059,7.8955,6.0784,8.6616,11.3006,9.9165,9.2312,8.0782,15.658,9.1716,11.5189,10.9197,6.559,2.9666,2.7996,3.2896,3.8773,3.978,3.2359,6.8466,7.4553,10.2889,11.057,10.6856,6.3949,3.5266,1.7971,6.2542,19.3802,22.0699,22.0857,12.7167,15.255,1.995,3.9415,3.2188,3.2754,1.7314,1.7951,2.4148,3.6104,3.1093,12.0806,5.0186,2.1765,2.7312,3.3389,2.3702,2.4678,3.8552,4.1098,2.5432,2.6749,4.5923,3.8396,3.7167,3.749,3.2247,4.5195,5.5899,5.136,4.0264,3.0942,4.3328,4.7228,4.492,4.966,8.0513,3.3804,2.2332,2.0927,1.2822,3.0786,1.5751,0.6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
